file,orf_index,strand,frame,start_nt,end_nt,length_aa,cai_percent,esm2_perplexity
61878_pVITRO1-dV-IgE_.fasta,1,+,2,1568,2929,453,64.30,11.1272
61878_pVITRO1-dV-IgE_.fasta,2,+,1,6622,7647,341,56.48,12.2228
61878_pVITRO1-dV-IgE_.fasta,3,-,-1,6472,7209,245,55.54,17.8512
61878_pVITRO1-dV-IgE_.fasta,4,+,2,5033,5509,158,53.64,14.3092
61878_pVITRO1-dV-IgE_.fasta,5,-,-1,2620,3093,157,53.93,16.8349
61878_pVITRO1-dV-IgE_.fasta,6,+,1,5662,6060,132,63.76,10.9122
61878_pVITRO1-dV-IgE_.fasta,7,-,-3,2474,2869,131,57.79,12.3180
61878_pVITRO1-dV-IgE_.fasta,8,+,1,5011,5391,126,50.32,15.1308
61878_pVITRO1-dV-IgE_.fasta,9,-,-1,5671,6009,112,57.77,16.4987
61878_pVITRO1-dV-IgE_.fasta,10,-,-1,1837,2109,90,59.87,18.1113
61878_pVITRO1-dV-IgE_.fasta,11,-,-2,411,680,89,48.94,13.8901
61878_pVITRO1-dV-IgE_.fasta,12,-,-3,725,988,87,46.22,13.1064
61878_pVITRO1-dV-IgE_.fasta,13,-,-3,5165,5413,82,50.34,15.4461
61878_pVITRO1-dV-IgE_.fasta,14,-,-2,6057,6302,81,48.22,16.6637
63522_pFusB3-38.fasta,1,+,2,104,583,159,63.70,2.9039
63783_pGS1011.fasta,1,-,-3,2664,3524,286,58.16,9.9643
63783_pGS1011.fasta,2,-,-2,580,1212,210,58.57,8.3558
63783_pGS1011.fasta,3,+,1,2794,3060,88,51.15,13.7315
63783_pGS1011.fasta,4,+,3,186,449,87,51.23,16.9495
64901_TetO-FUW-NfiA.fasta,1,+,3,2832,4361,509,54.21,15.5740
64901_TetO-FUW-NfiA.fasta,2,+,1,4522,5571,349,55.50,16.8359
64901_TetO-FUW-NfiA.fasta,3,+,1,1327,2214,295,51.45,15.0690
64901_TetO-FUW-NfiA.fasta,4,-,-2,8747,9607,286,58.16,9.9643
64901_TetO-FUW-NfiA.fasta,5,+,2,4535,5047,170,49.30,14.1042
64901_TetO-FUW-NfiA.fasta,6,-,-1,1242,1622,126,50.44,14.6167
64901_TetO-FUW-NfiA.fasta,7,+,3,6912,7286,124,69.58,10.5156
64901_TetO-FUW-NfiA.fasta,8,-,-1,3588,3917,109,46.56,16.3242
64901_TetO-FUW-NfiA.fasta,9,-,-2,6905,7192,95,63.14,14.2093
64901_TetO-FUW-NfiA.fasta,10,+,1,4048,4323,91,52.95,13.8384
64901_TetO-FUW-NfiA.fasta,11,+,2,5978,6244,88,52.11,13.6498
64901_TetO-FUW-NfiA.fasta,12,+,3,8877,9143,88,51.15,13.7315
64901_TetO-FUW-NfiA.fasta,13,-,-1,3066,3329,87,57.18,19.5482
65933_pTac-A-luci.fasta,1,-,-1,10,918,302,55.65,6.2368
66074_Burden_Monitor_phi80_version.fasta,1,+,1,2137,2853,238,78.48,16.9369
66074_Burden_Monitor_phi80_version.fasta,2,+,2,3275,3961,228,60.88,12.3452
66074_Burden_Monitor_phi80_version.fasta,3,-,-2,2116,2679,187,63.56,15.6829
66074_Burden_Monitor_phi80_version.fasta,4,+,1,334,798,154,58.04,10.3251
66074_Burden_Monitor_phi80_version.fasta,5,+,1,2923,3255,110,56.27,16.9099
66074_Burden_Monitor_phi80_version.fasta,6,-,-1,3491,3823,110,56.83,17.6163
66074_Burden_Monitor_phi80_version.fasta,7,-,-2,328,660,110,56.83,17.6163
66779_pAAV_Syn_hBE_Rh_Guanylyl_Cyclase1_2A_tDimer.fasta,1,+,3,489,3857,1122,67.47,4.5313
66779_pAAV_Syn_hBE_Rh_Guanylyl_Cyclase1_2A_tDimer.fasta,2,+,3,6126,6986,286,58.16,9.9643
66779_pAAV_Syn_hBE_Rh_Guanylyl_Cyclase1_2A_tDimer.fasta,3,-,-1,2406,3146,246,56.75,9.1225
66779_pAAV_Syn_hBE_Rh_Guanylyl_Cyclase1_2A_tDimer.fasta,4,+,1,3988,4569,193,48.47,13.9716
66779_pAAV_Syn_hBE_Rh_Guanylyl_Cyclase1_2A_tDimer.fasta,5,+,3,3975,4541,188,56.42,15.4129
66779_pAAV_Syn_hBE_Rh_Guanylyl_Cyclase1_2A_tDimer.fasta,6,-,-1,924,1412,162,67.07,17.7568
66779_pAAV_Syn_hBE_Rh_Guanylyl_Cyclase1_2A_tDimer.fasta,7,+,1,4867,5307,146,57.92,16.2673
66779_pAAV_Syn_hBE_Rh_Guanylyl_Cyclase1_2A_tDimer.fasta,8,+,1,52,489,145,53.89,13.3184
66779_pAAV_Syn_hBE_Rh_Guanylyl_Cyclase1_2A_tDimer.fasta,9,-,-1,1890,2258,122,62.61,17.8998
66779_pAAV_Syn_hBE_Rh_Guanylyl_Cyclase1_2A_tDimer.fasta,10,-,-1,4917,5264,115,48.77,16.0249
66779_pAAV_Syn_hBE_Rh_Guanylyl_Cyclase1_2A_tDimer.fasta,11,-,-2,6590,6856,88,51.15,13.7315
66779_pAAV_Syn_hBE_Rh_Guanylyl_Cyclase1_2A_tDimer.fasta,12,-,-2,1697,1954,85,56.81,15.0028
66781_pCZGY_1703_tomm-20N_miniSOG_426Cys_in_pENTR_1-2_.fasta,1,+,2,788,1597,269,62.06,12.4787
66781_pCZGY_1703_tomm-20N_miniSOG_426Cys_in_pENTR_1-2_.fasta,2,+,3,18,518,166,57.09,7.3705
68256_pICSL11062.fasta,1,-,-2,572,1720,382,67.84,15.2855
68256_pICSL11062.fasta,2,-,-3,2815,3675,286,58.33,9.9643
68256_pICSL11062.fasta,3,+,3,1191,1778,195,63.12,15.2912
68256_pICSL11062.fasta,4,+,2,584,979,131,61.42,14.3727
68256_pICSL11062.fasta,5,-,-1,597,992,131,52.87,14.0773
68256_pICSL11062.fasta,6,-,-3,1717,1998,93,41.73,12.9724
68256_pICSL11062.fasta,7,-,-3,859,1131,90,51.55,11.7652
68256_pICSL11062.fasta,8,+,2,2945,3211,88,51.46,13.6856
69687_MP-R4.fasta,1,-,-2,927,1856,309,69.35,10.2505
69687_MP-R4.fasta,2,+,1,2926,3762,278,70.63,12.1240
69687_MP-R4.fasta,3,+,3,2157,2897,246,68.48,13.0672
69687_MP-R4.fasta,4,-,-1,5878,6537,219,70.49,15.5451
69687_MP-R4.fasta,5,+,3,5208,5804,198,86.06,16.7305
69687_MP-R4.fasta,6,+,2,3791,4336,181,69.84,13.4498
69687_MP-R4.fasta,7,+,3,4365,4895,176,70.27,10.0501
69687_MP-R4.fasta,8,-,-1,2545,2895,116,51.88,17.1787
69687_MP-R4.fasta,9,-,-1,3259,3585,108,57.77,14.8992
69687_MP-R4.fasta,10,-,-2,2142,2459,105,71.89,18.1313
69687_MP-R4.fasta,11,+,1,4924,5178,84,57.87,14.1427
69687_MP-R4.fasta,12,+,3,1491,1739,82,62.77,17.2306
69702_MP-U4.fasta,1,-,-2,927,1856,309,69.35,10.2505
69702_MP-U4.fasta,2,+,1,2926,3762,278,70.52,12.1240
69702_MP-U4.fasta,3,+,3,2157,2897,246,68.48,13.0672
69702_MP-U4.fasta,4,-,-1,5908,6567,219,70.49,15.5451
69702_MP-U4.fasta,5,+,3,5208,5834,208,87.66,18.3521
69702_MP-U4.fasta,6,+,2,3791,4336,181,69.58,13.4498
69702_MP-U4.fasta,7,+,3,4365,4895,176,69.20,10.0501
69702_MP-U4.fasta,8,-,-1,2545,2895,116,51.88,17.1787
69702_MP-U4.fasta,9,-,-1,3259,3585,108,58.16,14.8857
69702_MP-U4.fasta,10,-,-2,2142,2459,105,72.01,18.1754
69702_MP-U4.fasta,11,+,1,4924,5178,84,58.54,14.1427
69702_MP-U4.fasta,12,+,3,1491,1739,82,62.77,17.2306
69933_cisRAJ31-cat.fasta,1,-,-1,1174,2124,316,54.20,15.2096
69933_cisRAJ31-cat.fasta,2,-,-1,1,816,271,65.22,12.5159
69933_cisRAJ31-cat.fasta,3,+,1,3301,4005,234,69.49,15.4885
69933_cisRAJ31-cat.fasta,4,-,-2,855,1166,103,50.72,12.5784
70518_R777-E234_Hs.RASAL1-nostop.fasta,1,+,3,156,2624,822,61.35,13.4893
70518_R777-E234_Hs.RASAL1-nostop.fasta,2,+,3,2769,3779,336,61.93,14.5592
70518_R777-E234_Hs.RASAL1-nostop.fasta,3,-,-2,2051,2539,162,50.66,13.7975
70518_R777-E234_Hs.RASAL1-nostop.fasta,4,-,-2,1436,1882,148,47.81,14.4402
70518_R777-E234_Hs.RASAL1-nostop.fasta,5,+,1,523,942,139,47.85,15.5582
70518_R777-E234_Hs.RASAL1-nostop.fasta,6,-,-1,3027,3410,127,64.54,19.9147
70518_R777-E234_Hs.RASAL1-nostop.fasta,7,-,-2,3287,3565,92,51.36,14.4484
70518_R777-E234_Hs.RASAL1-nostop.fasta,8,+,2,143,409,88,52.71,14.0729
70518_R777-E234_Hs.RASAL1-nostop.fasta,9,-,-2,3020,3277,85,56.57,14.2461
70518_R777-E234_Hs.RASAL1-nostop.fasta,10,+,1,2074,2328,84,57.10,12.3011
70592_R777-E308_Hs.SHC1-nostop.fasta,1,+,3,156,1718,520,56.07,15.9206
70592_R777-E308_Hs.SHC1-nostop.fasta,2,+,3,1863,2873,336,61.93,14.5592
70592_R777-E308_Hs.SHC1-nostop.fasta,3,-,-1,2121,2504,127,64.54,19.9147
70592_R777-E308_Hs.SHC1-nostop.fasta,4,-,-1,1155,1454,99,52.25,16.6409
70592_R777-E308_Hs.SHC1-nostop.fasta,5,-,-2,2381,2659,92,51.36,14.4484
70592_R777-E308_Hs.SHC1-nostop.fasta,6,+,1,1372,1638,88,54.01,16.9075
70592_R777-E308_Hs.SHC1-nostop.fasta,7,-,-2,56,322,88,57.09,15.6006
70592_R777-E308_Hs.SHC1-nostop.fasta,8,-,-2,2114,2371,85,56.57,14.2461
71635_pJK660.fasta,1,+,2,599,1459,286,58.24,9.8621
71635_pJK660.fasta,2,+,2,3428,3907,159,74.25,13.3855
71635_pJK660.fasta,3,+,3,2871,3239,122,61.17,18.4342
71635_pJK660.fasta,4,+,3,3585,3899,104,50.50,17.7001
71635_pJK660.fasta,5,-,-1,1063,1329,88,51.56,13.6617
71635_pJK660.fasta,6,-,-1,3475,3723,82,55.41,17.1005
72738_pAWp7-6.fasta,1,+,2,110,1159,349,55.50,16.8359
72738_pAWp7-6.fasta,2,+,1,6886,7773,295,51.45,15.0690
72738_pAWp7-6.fasta,3,-,-1,4335,5195,286,58.16,9.9643
72738_pAWp7-6.fasta,4,+,1,10432,11220,262,68.87,17.5063
72738_pAWp7-6.fasta,5,+,2,9167,9862,231,64.49,17.8696
72738_pAWp7-6.fasta,6,+,3,123,635,170,49.30,14.1042
72738_pAWp7-6.fasta,7,-,-1,6801,7181,126,50.44,14.6167
72738_pAWp7-6.fasta,8,+,1,2500,2874,124,69.58,10.5156
72738_pAWp7-6.fasta,9,-,-1,8271,8564,97,48.71,15.1176
72738_pAWp7-6.fasta,10,-,-1,2493,2780,95,63.14,14.2093
72738_pAWp7-6.fasta,11,+,2,7748,8032,94,51.37,15.7252
72738_pAWp7-6.fasta,12,+,1,4465,4731,88,51.15,13.7315
72738_pAWp7-6.fasta,13,+,3,1566,1832,88,52.11,13.6498
72738_pAWp7-6.fasta,14,-,-3,9268,9513,81,56.68,17.1342
72904_pHR-TcRb_mCherry-FKBP.fasta,1,+,2,5066,7159,697,61.91,14.8694
72904_pHR-TcRb_mCherry-FKBP.fasta,2,+,3,3432,4493,353,50.34,15.8615
72904_pHR-TcRb_mCherry-FKBP.fasta,3,+,3,9087,9947,286,58.16,9.9643
72904_pHR-TcRb_mCherry-FKBP.fasta,4,+,3,7323,7997,224,48.93,14.8778
72904_pHR-TcRb_mCherry-FKBP.fasta,5,+,2,7310,7837,175,57.37,15.8719
72904_pHR-TcRb_mCherry-FKBP.fasta,6,+,2,1454,1927,157,53.64,14.9766
72904_pHR-TcRb_mCherry-FKBP.fasta,7,-,-2,3266,3727,153,47.98,15.3680
72904_pHR-TcRb_mCherry-FKBP.fasta,8,-,-1,507,926,139,66.92,18.8957
72904_pHR-TcRb_mCherry-FKBP.fasta,9,-,-3,4399,4806,135,57.21,11.7950
72904_pHR-TcRb_mCherry-FKBP.fasta,10,+,1,925,1308,127,70.61,18.7972
72904_pHR-TcRb_mCherry-FKBP.fasta,11,+,3,459,833,124,79.41,13.6013
72904_pHR-TcRb_mCherry-FKBP.fasta,12,+,2,8384,8731,115,61.72,9.0237
72904_pHR-TcRb_mCherry-FKBP.fasta,13,-,-2,8300,8611,103,65.72,15.8490
72904_pHR-TcRb_mCherry-FKBP.fasta,14,+,1,613,894,93,53.15,16.5957
72904_pHR-TcRb_mCherry-FKBP.fasta,15,-,-2,9551,9817,88,51.15,13.7315
72904_pHR-TcRb_mCherry-FKBP.fasta,16,+,1,4591,4842,83,54.17,10.4355
73250_SMARCA2.fasta,1,-,-3,4257,5216,319,71.39,8.2396
73250_SMARCA2.fasta,2,-,-3,1302,2117,271,61.77,12.5159
73250_SMARCA2.fasta,3,-,-2,5089,5589,166,58.44,14.4526
73250_SMARCA2.fasta,4,+,2,89,523,144,94.87,14.7315
73250_SMARCA2.fasta,5,+,3,3480,3848,122,61.17,18.4342
73250_SMARCA2.fasta,6,-,-1,3845,4201,118,59.51,14.2362
73250_SMARCA2.fasta,7,+,2,5378,5641,87,49.50,15.4120
73250_SMARCA2.fasta,8,-,-2,4237,4500,87,57.03,15.7331
73250_SMARCA2.fasta,9,+,2,4223,4474,83,54.42,16.2010
73336_pJK125.fasta,1,+,1,5071,6117,348,72.13,11.9059
73336_pJK125.fasta,2,-,-1,3515,4474,319,71.39,8.2396
73336_pJK125.fasta,3,-,-1,560,1375,271,61.77,12.5159
73336_pJK125.fasta,4,-,-3,4347,4847,166,58.44,14.4526
73336_pJK125.fasta,5,-,-2,5053,5532,159,62.78,11.8908
73336_pJK125.fasta,6,+,2,2738,3106,122,61.17,18.4342
73336_pJK125.fasta,7,-,-2,3103,3459,118,59.51,14.2362
73336_pJK125.fasta,8,+,1,4636,4899,87,49.50,15.4120
73336_pJK125.fasta,9,-,-3,3495,3758,87,57.03,15.7331
73336_pJK125.fasta,10,+,1,3481,3732,83,54.42,16.2010
74248_pDA200.fasta,1,+,1,4603,5697,364,37.58,14.4977
74248_pDA200.fasta,2,+,1,7063,8022,319,65.67,15.8868
74248_pDA200.fasta,3,-,-1,787,1647,286,58.65,9.9796
74248_pDA200.fasta,4,-,-2,2316,2960,214,55.10,11.3530
74248_pDA200.fasta,5,-,-3,8177,8587,136,53.14,18.1419
74248_pDA200.fasta,6,-,-2,4974,5354,126,63.57,17.6411
74248_pDA200.fasta,7,-,-1,3184,3465,93,50.85,14.5348
74248_pDA200.fasta,8,+,2,917,1183,88,51.15,13.7315
74248_pDA200.fasta,9,+,3,5163,5429,88,60.16,15.4801
75509_MAP3K2_gRNA_BRDN0001145545_.fasta,1,+,1,6991,7866,291,49.91,15.9015
75509_MAP3K2_gRNA_BRDN0001145545_.fasta,2,+,2,3953,4813,286,58.16,9.9643
75509_MAP3K2_gRNA_BRDN0001145545_.fasta,3,-,-2,385,1005,206,54.55,15.6629
75509_MAP3K2_gRNA_BRDN0001145545_.fasta,4,+,3,1278,1877,199,63.24,8.6001
75509_MAP3K2_gRNA_BRDN0001145545_.fasta,5,+,1,1996,2526,176,49.19,14.2686
75509_MAP3K2_gRNA_BRDN0001145545_.fasta,6,+,3,1983,2492,169,57.88,15.6274
75509_MAP3K2_gRNA_BRDN0001145545_.fasta,7,+,1,643,1080,145,57.05,14.3838
75509_MAP3K2_gRNA_BRDN0001145545_.fasta,8,-,-3,6906,7286,126,50.44,14.6167
75509_MAP3K2_gRNA_BRDN0001145545_.fasta,9,-,-1,5897,6196,99,47.99,16.2673
75509_MAP3K2_gRNA_BRDN0001145545_.fasta,10,-,-2,4417,4683,88,51.15,13.7315
75509_MAP3K2_gRNA_BRDN0001145545_.fasta,11,+,3,5970,6215,81,54.35,18.7773
75748_CDC42BPA_gRNA_BRDN0001147767_.fasta,1,+,1,6991,7866,291,49.91,15.9015
75748_CDC42BPA_gRNA_BRDN0001147767_.fasta,2,+,2,3953,4813,286,58.16,9.9643
75748_CDC42BPA_gRNA_BRDN0001147767_.fasta,3,-,-2,385,1005,206,54.55,15.6629
75748_CDC42BPA_gRNA_BRDN0001147767_.fasta,4,+,3,1278,1877,199,63.24,8.6001
75748_CDC42BPA_gRNA_BRDN0001147767_.fasta,5,+,1,1996,2526,176,49.19,14.2686
75748_CDC42BPA_gRNA_BRDN0001147767_.fasta,6,+,3,1983,2492,169,57.88,15.6274
75748_CDC42BPA_gRNA_BRDN0001147767_.fasta,7,+,1,643,1080,145,57.05,14.3838
75748_CDC42BPA_gRNA_BRDN0001147767_.fasta,8,-,-3,6906,7286,126,50.44,14.6167
75748_CDC42BPA_gRNA_BRDN0001147767_.fasta,9,-,-1,5897,6196,99,47.99,16.2673
75748_CDC42BPA_gRNA_BRDN0001147767_.fasta,10,-,-2,4417,4683,88,51.15,13.7315
75748_CDC42BPA_gRNA_BRDN0001147767_.fasta,11,+,3,5970,6215,81,54.35,18.7773
76478_TNK1_gRNA_BRDN0001146081_.fasta,1,+,1,6991,7866,291,49.91,15.9015
76478_TNK1_gRNA_BRDN0001146081_.fasta,2,+,2,3953,4813,286,58.16,9.9643
76478_TNK1_gRNA_BRDN0001146081_.fasta,3,-,-2,385,1005,206,54.55,15.6629
76478_TNK1_gRNA_BRDN0001146081_.fasta,4,+,3,1278,1877,199,63.24,8.6001
76478_TNK1_gRNA_BRDN0001146081_.fasta,5,+,1,1996,2526,176,49.19,14.2686
76478_TNK1_gRNA_BRDN0001146081_.fasta,6,+,3,1983,2492,169,57.88,15.6274
76478_TNK1_gRNA_BRDN0001146081_.fasta,7,+,1,643,1080,145,57.05,14.3838
76478_TNK1_gRNA_BRDN0001146081_.fasta,8,-,-3,6906,7286,126,50.44,14.6167
76478_TNK1_gRNA_BRDN0001146081_.fasta,9,-,-1,5897,6196,99,47.99,16.2673
76478_TNK1_gRNA_BRDN0001146081_.fasta,10,-,-2,4417,4683,88,51.15,13.7315
76478_TNK1_gRNA_BRDN0001146081_.fasta,11,+,3,5970,6215,81,54.35,18.7773
76543_PI4KB_gRNA_BRDN0001145642_.fasta,1,+,1,6991,7866,291,49.91,15.9015
76543_PI4KB_gRNA_BRDN0001145642_.fasta,2,+,2,3953,4813,286,58.16,9.9643
76543_PI4KB_gRNA_BRDN0001145642_.fasta,3,-,-2,385,1005,206,54.55,15.6629
76543_PI4KB_gRNA_BRDN0001145642_.fasta,4,+,3,1278,1877,199,63.24,8.6001
76543_PI4KB_gRNA_BRDN0001145642_.fasta,5,+,1,1996,2526,176,49.19,14.2686
76543_PI4KB_gRNA_BRDN0001145642_.fasta,6,+,3,1983,2492,169,57.88,15.6274
76543_PI4KB_gRNA_BRDN0001145642_.fasta,7,+,1,643,1080,145,57.05,14.3838
76543_PI4KB_gRNA_BRDN0001145642_.fasta,8,-,-3,6906,7286,126,50.44,14.6167
76543_PI4KB_gRNA_BRDN0001145642_.fasta,9,-,-1,5897,6196,99,47.99,16.2673
76543_PI4KB_gRNA_BRDN0001145642_.fasta,10,-,-2,4417,4683,88,51.15,13.7315
76543_PI4KB_gRNA_BRDN0001145642_.fasta,11,+,3,5970,6215,81,54.35,18.7773
77092_PIK3R1_gRNA_BRDN0001148578_.fasta,1,+,1,6991,7866,291,49.91,15.9015
77092_PIK3R1_gRNA_BRDN0001148578_.fasta,2,+,2,3953,4813,286,58.16,9.9643
77092_PIK3R1_gRNA_BRDN0001148578_.fasta,3,-,-2,385,1005,206,54.55,15.6629
77092_PIK3R1_gRNA_BRDN0001148578_.fasta,4,+,3,1278,1877,199,63.24,8.6001
77092_PIK3R1_gRNA_BRDN0001148578_.fasta,5,+,1,1996,2526,176,49.19,14.2686
77092_PIK3R1_gRNA_BRDN0001148578_.fasta,6,+,3,1983,2492,169,57.88,15.6274
77092_PIK3R1_gRNA_BRDN0001148578_.fasta,7,+,1,643,1080,145,57.05,14.3838
77092_PIK3R1_gRNA_BRDN0001148578_.fasta,8,-,-3,6906,7286,126,50.44,14.6167
77092_PIK3R1_gRNA_BRDN0001148578_.fasta,9,-,-1,5897,6196,99,47.99,16.2673
77092_PIK3R1_gRNA_BRDN0001148578_.fasta,10,-,-2,4417,4683,88,51.15,13.7315
77092_PIK3R1_gRNA_BRDN0001148578_.fasta,11,+,3,5970,6215,81,54.35,18.7773
77876_FASTK_gRNA_BRDN0001144738_.fasta,1,+,1,6991,7866,291,49.91,15.9015
77876_FASTK_gRNA_BRDN0001144738_.fasta,2,+,2,3953,4813,286,58.16,9.9643
77876_FASTK_gRNA_BRDN0001144738_.fasta,3,-,-2,385,1005,206,54.55,15.6629
77876_FASTK_gRNA_BRDN0001144738_.fasta,4,+,3,1278,1877,199,63.24,8.6001
77876_FASTK_gRNA_BRDN0001144738_.fasta,5,+,1,1996,2526,176,49.19,14.2686
77876_FASTK_gRNA_BRDN0001144738_.fasta,6,+,3,1983,2492,169,57.88,15.6274
77876_FASTK_gRNA_BRDN0001144738_.fasta,7,+,1,643,1080,145,57.05,14.3838
77876_FASTK_gRNA_BRDN0001144738_.fasta,8,-,-3,6906,7286,126,50.44,14.6167
77876_FASTK_gRNA_BRDN0001144738_.fasta,9,-,-1,5897,6196,99,47.99,16.2673
77876_FASTK_gRNA_BRDN0001144738_.fasta,10,-,-2,4417,4683,88,51.15,13.7315
77876_FASTK_gRNA_BRDN0001144738_.fasta,11,+,3,5970,6215,81,54.35,18.7773
77927_PKN2_gRNA_BRDN0001149537_.fasta,1,+,1,6991,7866,291,49.91,15.9015
77927_PKN2_gRNA_BRDN0001149537_.fasta,2,+,2,3953,4813,286,58.16,9.9643
77927_PKN2_gRNA_BRDN0001149537_.fasta,3,-,-2,385,1005,206,54.55,15.6629
77927_PKN2_gRNA_BRDN0001149537_.fasta,4,+,3,1278,1877,199,63.24,8.6001
77927_PKN2_gRNA_BRDN0001149537_.fasta,5,+,1,1996,2526,176,49.19,14.2686
77927_PKN2_gRNA_BRDN0001149537_.fasta,6,+,3,1983,2492,169,57.88,15.6274
77927_PKN2_gRNA_BRDN0001149537_.fasta,7,+,1,643,1080,145,57.05,14.3838
77927_PKN2_gRNA_BRDN0001149537_.fasta,8,-,-3,6906,7286,126,50.44,14.6167
77927_PKN2_gRNA_BRDN0001149537_.fasta,9,-,-1,5897,6196,99,47.99,16.2673
77927_PKN2_gRNA_BRDN0001149537_.fasta,10,-,-2,4417,4683,88,51.15,13.7315
77927_PKN2_gRNA_BRDN0001149537_.fasta,11,+,3,5970,6215,81,54.35,18.7773
79275_pDEST26-C-FLAG.fasta,1,+,1,3052,3912,286,58.16,9.9643
79275_pDEST26-C-FLAG.fasta,2,+,1,1735,2529,264,62.37,10.2804
79275_pDEST26-C-FLAG.fasta,3,+,1,6019,6678,219,71.12,15.4520
79275_pDEST26-C-FLAG.fasta,4,-,-1,2044,2580,178,64.64,18.3483
79275_pDEST26-C-FLAG.fasta,5,+,2,1907,2293,128,53.41,16.7936
79275_pDEST26-C-FLAG.fasta,6,+,3,7020,7325,101,72.38,17.1799
79275_pDEST26-C-FLAG.fasta,7,-,-2,3516,3782,88,51.15,13.7315
79275_pDEST26-C-FLAG.fasta,8,+,3,5070,5327,85,54.40,19.5034
79275_pDEST26-C-FLAG.fasta,9,-,-3,5516,5773,85,54.66,17.5240
79689_STK3_HUMAN_D0.fasta,1,-,-3,104,826,240,52.92,6.4820
80823_p3E-CMVmin_GFPmem_pA.fasta,1,+,3,1503,2363,286,43.98,10.3974
80823_p3E-CMVmin_GFPmem_pA.fasta,2,+,1,3040,3849,269,62.06,12.4787
80823_p3E-CMVmin_GFPmem_pA.fasta,3,+,1,1630,2424,264,68.16,17.6177
80823_p3E-CMVmin_GFPmem_pA.fasta,4,-,-2,2519,2779,86,47.53,17.0892
81465_pDONR223_GATA3_p.S118F.fasta,1,+,2,641,2005,454,60.07,12.8630
81465_pDONR223_GATA3_p.S118F.fasta,2,+,2,2375,3385,336,61.93,14.5592
81465_pDONR223_GATA3_p.S118F.fasta,3,-,-3,950,1810,286,52.12,12.6967
81465_pDONR223_GATA3_p.S118F.fasta,4,+,3,813,1253,146,46.52,10.4993
81465_pDONR223_GATA3_p.S118F.fasta,5,-,-3,2633,3016,127,64.54,19.9147
81465_pDONR223_GATA3_p.S118F.fasta,6,-,-3,581,943,120,56.51,12.5879
81465_pDONR223_GATA3_p.S118F.fasta,7,-,-1,1714,2034,106,54.74,17.0250
81465_pDONR223_GATA3_p.S118F.fasta,8,-,-1,2893,3171,92,51.36,14.4484
81465_pDONR223_GATA3_p.S118F.fasta,9,-,-1,394,672,92,64.95,18.0507
81465_pDONR223_GATA3_p.S118F.fasta,10,-,-1,1066,1326,86,52.38,16.0592
81465_pDONR223_GATA3_p.S118F.fasta,11,-,-1,2626,2883,85,56.57,14.2461
81585_pDONR223_SYCP1_p.E442K.fasta,1,+,3,162,3122,986,54.72,11.0447
81585_pDONR223_SYCP1_p.E442K.fasta,2,+,3,3492,4502,336,61.93,14.5592
81585_pDONR223_SYCP1_p.E442K.fasta,3,-,-2,3750,4133,127,64.54,19.9147
81585_pDONR223_SYCP1_p.E442K.fasta,4,-,-3,4010,4288,92,51.36,14.4484
81585_pDONR223_SYCP1_p.E442K.fasta,5,-,-3,3743,4000,85,56.57,14.2461
82187_pDONR223_FGFR3_K650E.fasta,1,+,3,162,2609,815,63.22,8.7093
82187_pDONR223_FGFR3_K650E.fasta,2,+,3,2976,3986,336,61.93,14.5592
82187_pDONR223_FGFR3_K650E.fasta,3,-,-2,1521,2384,287,56.77,12.5557
82187_pDONR223_FGFR3_K650E.fasta,4,-,-2,102,812,236,57.50,14.5519
82187_pDONR223_FGFR3_K650E.fasta,5,-,-3,1322,1804,160,50.81,14.6490
82187_pDONR223_FGFR3_K650E.fasta,6,+,2,149,589,146,52.36,11.4068
82187_pDONR223_FGFR3_K650E.fasta,7,-,-3,2204,2635,143,52.67,17.2182
82187_pDONR223_FGFR3_K650E.fasta,8,-,-2,3234,3617,127,64.54,19.9147
82187_pDONR223_FGFR3_K650E.fasta,9,-,-3,3494,3772,92,51.36,14.4484
82187_pDONR223_FGFR3_K650E.fasta,10,-,-3,3227,3484,85,56.57,14.2461
82244_pDONR223_BTRC_WT.fasta,1,+,2,1805,3835,676,53.97,10.5572
82244_pDONR223_BTRC_WT.fasta,2,-,-1,1558,1932,124,61.60,17.8534
82244_pDONR223_BTRC_WT.fasta,3,-,-1,2971,3309,112,50.91,17.4172
82244_pDONR223_BTRC_WT.fasta,4,-,-1,4267,4524,85,56.57,14.2461
82439_p.UTA.2.0_miR-27a-3p_3_perfect_copies..fasta,1,+,1,1135,1995,286,58.16,9.9643
82439_p.UTA.2.0_miR-27a-3p_3_perfect_copies..fasta,2,+,2,17,736,239,70.08,16.9714
82439_p.UTA.2.0_miR-27a-3p_3_perfect_copies..fasta,3,+,3,3513,4232,239,69.64,17.3138
82439_p.UTA.2.0_miR-27a-3p_3_perfect_copies..fasta,4,+,3,4710,5165,151,55.55,17.3294
82439_p.UTA.2.0_miR-27a-3p_3_perfect_copies..fasta,5,-,-3,4472,4918,148,57.11,14.2492
82439_p.UTA.2.0_miR-27a-3p_3_perfect_copies..fasta,6,-,-3,2429,2839,136,55.51,16.7667
82439_p.UTA.2.0_miR-27a-3p_3_perfect_copies..fasta,7,-,-2,1599,1865,88,51.15,13.7315
82933_pDONR223_HAT1_WT_V5.fasta,1,+,1,406,1416,336,61.93,14.5592
82933_pDONR223_HAT1_WT_V5.fasta,2,-,-1,664,1047,127,64.54,19.9147
